,feeder,equipment,type
5494,RKA01,RKA04F-10,Switch
5495,RKA01,RKA01VS-06,Switch
5496,RKA01,RKA04F-04,Switch
5497,RKA01,RKA04F-07,Switch
5498,RKA01,RKA04F-02,Switch
5499,RKA01,RKA01VS-03,Switch
5500,RKA01,RKA01VS-01,Switch
5501,RKA01,RKA05VS-12,Switch
5502,RKA01,RKA01F-21,Switch
5503,RKA01,RKA01F-XX,Switch
5504,RKA01,RKA01VS-07,Switch
5505,RKA01,RKA04F-03,Switch
5506,RKA01,RKA01VS-09,Switch
5507,RKA01,RAK01-15,Switch
5508,RKA01,RKA01F-04,Switch
5509,RKA01,RKA04F-01/3,Switch
5510,RKA01,RKA1F-15,Switch
5511,RKA01,RKA04F-01,Switch
5512,RKA05,RKA03F-11,Switch
5513,RKA05,RKA03F-07,Switch
5514,RKA05,RKA05VS-06,Switch
5515,RKA05,RKA05VS-10,Switch
5516,RKA05,RKA05VS-09,Switch
5517,RKA05,RKA05VS-11,Switch
5518,RKA05,RKA05VS-07,Switch
5519,RKA05,RKA03F-02,Switch
5520,RKA05,RKA03F-04,Switch
5521,RKA05,RKA03F-12,Switch
5522,RKA05,RKA03F-08/01,Switch
5523,RKA05,RKA05VS-01,Switch
5524,RKA05,RKA03F-06,Switch
5525,RKA05,RKA05VS-08,Switch
5526,RKA05,RKA03F-02/1,Switch
5527,RKA05,RKA03F-05,Switch
5528,RKA05,RKA03F-13,Switch
5529,RKA05,RKA03F-10,Switch
5530,RKA05,RKA03F-09,Switch
5531,RKA05,RKA03F-08,Switch
5532,WGT08,WGT08VF-17,Switch
5533,WGT08,WGT08VF-12,Switch
5534,WGT08,WGT08VF-13,Switch
5535,WGT08,WGT8VF-07/1,Switch
5536,WGT08,WGT08VF-07,Switch
5537,WGT08,WGT08VF-17/2,Switch
5538,WGT08,WGT08VS-01,Switch
5539,WGT08,WGT08VF-16/01,Switch
5540,WGT08,WGT09VS-03,Switch
5541,WGT08,WGT08VF-22,Switch
5542,WGT08,WGT08VS-06,Switch
5543,WGT08,WGT08VF-18,Switch
5544,WGT08,WGT08VF-06,Switch
5545,WGT08,WGT08VS-03,Switch
5546,WGT08,WGT08VF-21,Switch
5547,WGT08,WGT08VF-15,Switch
5548,WGT08,WGT08VF-11,Switch
5549,WGT08,WAT08F-20/1,Switch
5550,WGT08,WGT08F-X1,Switch
5551,WGT08,WGT08VS-08,Switch
5552,WGT08,WGT08VS-13,Switch
5553,WGT08,WGT08VF-03,Switch
5554,WGT08,WGT08VS-14,Switch
5555,WGT08,WGT08VS-05,Switch
5556,WGT08,WGT08VS-17,Switch
5557,WGT08,WGT08VS-04,Switch
5558,WGT08,WGT08VS-16,Switch
5559,WGT08,WGT08VS-09,Switch
5560,WGT08,WGT08VF-05,Switch
5561,WGT08,WGT08VF-09,Switch
5562,WGT08,WGT08VF-01,Switch
5563,WGT08,WGT08VS-11,Switch
5564,WGT08,WGT08VF-10,Switch
5565,WGT08,WGT08VF-04,Switch
5566,WGT08,WGT08VS-10,Switch
5567,WGT08,WGT08VF-11/01,Switch
5568,WGT08,WGT08VS-07,Switch
5569,WGT08,WGT08VF-16,Switch
5570,WGT08,WGT08VF-13/1,Switch
5571,WGT08,WGT08VF-17/1,Switch
5572,WGT08,WGT08VS-15,Switch
5573,WGT08,WGT08VS-02,Switch
5574,WGT08,WGT08VS-12,Switch
5575,WGT08,WGT08VS-18,Switch
5576,WGT08,WGT08VF-19,Switch
5577,WGT08,WGT08VF-02,Switch
5578,WGT08,WGT08VF-20,Switch
5579,PUU09,PUU03VS-11,Switch
5580,PUU09,PUU03VS-23,Switch
5581,PUU09,PUU03VF-39,Switch
5582,PUU09,PUU03VF-02,Switch
5583,PUU09,PUU03VF-15,Switch
5584,PUU09,PUU03VS-07,Switch
5585,PUU09,PUU03VF-19,Switch
5586,PUU09,PUU03VF-34,Switch
5587,PUU09,PUU03VF-21,Switch
5588,PUU09,PUU03VF-11,Switch
5589,PUU09,PUU03VS-15,Switch
5590,PUU09,PUU03VF-22,Switch
5591,PUU09,PUU03VF-18,Switch
5592,PUU09,PUU03VS-03,Switch
5593,PUU09,PUU03VF-36,Switch
5594,PUU09,PUU03VF-28,Switch
5595,PUU09,PUU03VS-17,Switch
5596,PUU09,PUU03VF-29,Switch
5597,PUU09,PUU03VS-10,Switch
5598,PUU09,PUU03F-44,Switch
5599,PUU09,PUU03VF-33,Switch
5600,PUU09,PUU03VS-14,Switch
5601,PUU09,PUU03VS-05,Switch
5602,PUU09,PUU03VF-04,Switch
5603,PUU09,PUU03VS-03B,Switch
5604,PUU09,PUU03VF-13,Switch
5605,PUU09,PUU03VF-25,Switch
5606,PUU09,PUU03VF-32,Switch
5607,PUU09,PUU03VS-16,Switch
5608,PUU09,PUU03F-42,Switch
5609,PUU09,PUU03VF-01,Switch
5610,PUU09,PUU03VF-17,Switch
5611,PUU09,PUU03VS-03C,Switch
5612,PUU09,PUU03VF-12,Switch
5613,PUU09,PUU03VF-35,Switch
5614,PUU09,PUU03VF-37,Switch
5615,PUU09,PUU03VF-07,Switch
5616,PUU09,PUU03VF-23,Switch
5617,PUU09,PUU03VF-46,Switch
5618,PUU09,PUU03VS-18,Switch
5619,PUU09,PUU03VS-22,Switch
5620,PUU09,PUU03F-43,Switch
5621,PUU09,PUU03VF-03,Switch
5622,PUU09,PUU03VS-03A,Switch
5623,PUU09,PUU03VS-25,Switch
5624,PUU09,PUU03VF-22/1,Switch
5625,PUU09,PUU03VS-08,Switch
5626,PUU09,PUU03VF-24,Switch
5627,PUU09,PUU03VF-40,Switch
5628,PUU09,PUU03VF-30,Switch
5629,PUU09,PUU03F-45,Switch
5630,PUU09,PUU03VF-26,Switch
5631,PUU09,PUU03VS-601,Switch
5632,PUU09,PUU03VF-20,Switch
5633,PUU09,PUU03VS-21,Switch
5634,PUU09,PUU09VS-01,Switch
5635,PUU09,PUU03VF-47,Switch
5636,PUU09,PUU03VF-06,Switch
5637,PUU09,PUU03VF-41,Switch
5638,PUU09,PUU03VF-09,Switch
5639,PUU09,PUU03VS-13,Switch
5640,PUU09,PUU03VF-31,Switch
5641,PUU09,PUU03VS-09,Switch
5642,PUU09,PUU03VS-20,Switch
5643,PUU09,PUU03VF-08,Switch
5644,PUU09,PUU03VF-16,Switch
5645,PUU09,PUU03VS-12,Switch
5646,PUU09,PUU03VS-19,Switch
5647,PUU09,PUU03VS-06,Switch
5648,PUU09,PUU03VF-05,Switch
5649,PUU09,PUU03VF-38,Switch
5650,PUU09,PUU03VF-14,Switch
5651,PUU09,PUU03VS-24,Switch
5652,PLC03,PLC03F-07,Switch
5653,PLC03,PLC03F-05/01,Switch
5654,PLC03,PLC03VS-06,Switch
5655,PLC03,PLC03F-07/01t,Switch
5656,PLC03,PLC01F-02,Switch
5657,PLC03,PLC03F-05,Switch
5658,PLC03,PLC03VS-04,Switch
5659,PLC03,PLC03F-06/01,Switch
5660,PLC03,PLC03F-04,Switch
5661,PLC03,PLC03VS-09,Switch
5662,PLC03,PLC03F-07/01,Switch
5663,PLC03,WGT05VS-02,Switch
5664,PLC03,PLC04VS-02,Switch
5665,PLC03,PLC03VS-10,Switch
5666,PLC03,PLC03VS-15,Switch
5667,PLC03,PLC03F-10,Switch
5668,PLC03,PLC03F-03,Switch
5669,PLC03,PLC03VS-08,Switch
5670,PLC03,PLC03VS-12,Switch
5671,PLC03,PLC03F-08,Switch
5672,PLC03,PLC03F-15,Switch
5673,PLC03,PLC03F-20,Switch
5674,PLC03,PLC03F-77,Switch
5675,PLC03,PLC03VS-01,Switch
5676,PLC03,PLC03VS-07,Switch
5677,PLC03,PLC06VS-07,Switch
5678,PLC03,PLC03VS-03,Switch
5679,PLC03,WGT06VS-07,Switch
5680,PLC03,PLC03F-11,Switch
5681,PLC03,PLC06VS-11,Switch
5682,PLC03,PLC03F-06,Switch
5683,PLC03,PLC03VS-05,Switch
5684,PLC03,PLC03-01/1,Switch
5685,PIA04,PIA04VS-20,Switch
5686,PIA04,PIA04F-27-1,Switch
5687,PIA04,PIA04VS-16,Switch
5688,PIA04,PIA04F-15,Switch
5689,PIA04,PIA04VS-04,Switch
5690,PIA04,PIA04VS-10,Switch
5691,PIA04,PIA04VS-09,Switch
5692,PIA04,PIA04VS-22,Switch
5693,PIA04,PIA04VS-08,Switch
5694,PIA04,PIA04F-09,Switch
5695,PIA04,PIA04F-21,Switch
5696,PIA04,PIA04F-30,Switch
5697,PIA04,PIA04F-02,Switch
5698,PIA04,PIA04F-06,Switch
5699,PIA04,WBA04F-10,Switch
5700,PIA04,PIA04F-14,Switch
5701,PIA04,PIA04F-07,Switch
5702,PIA04,PIA04F-28,Switch
5703,PIA04,PIA04F-33,Switch
5704,PIA04,WBA04VS-17,Switch
5705,PIA04,PIA04F-22,Switch
5706,PIA04,PIA04F-01,Switch
5707,PIA04,PIA04VS-03,Switch
5708,PIA04,PIA04F-13,Switch
5709,PIA04,PIA04F-03,Switch
5710,PIA04,PIA04F-32,Switch
5711,PIA04,PIA04VS-17,Switch
5712,PIA04,PIA04F-17,Switch
5713,PIA04,WBA03VS-14,Switch
5714,PIA04,PIA04F-18,Switch
5715,PIA04,PIA04F-25,Switch
5716,PIA04,PIA04VS-19,Switch
5717,PIA04,PIA04F-24,Switch
5718,PIA04,PIA04F-08,Switch
5719,PIA04,PIA04F-26,Switch
5720,PIA04,PIA04VS-18,Switch
5721,PIA04,PIA04F-29,Switch
5722,PIA04,PIA04VS-01,Switch
5723,PIA04,PIA10VS-21,Switch
5724,PIA04,PIA04VS-02,Switch
5725,PIA04,PIA04VS-21,Switch
5726,PIA04,PIA04F-05,Switch
5727,PIA04,PIA04F-19,Switch
5728,PIA04,PIA04F-11,Switch
5729,PIA04,PIA04VS-14,Switch
5730,PIA04,PIA04F-31,Switch
5731,PIA04,PIA04VS-10/1,Switch
5732,STA06,STA06F-13,Switch
5733,STA06,STA06VS-21,Switch
5734,STA06,STA06VS-07,Switch
5735,STA06,STA06F-38,Switch
5736,STA06,STA06F-39,Switch
5737,STA06,STA06VS-22,Switch
5738,STA06,STA06F-38/01,Switch
5739,STA06,STA06F-10/04,Switch
5740,STA06,STA06VS-10,Switch
5741,STA06,STA06VS-13,Switch
5742,STA06,STA08F-25,Switch
5743,STA06,STA06VS-11,Switch
5744,STA06,-,Switch
5745,STA06,STA06VS-08,Switch
5746,STA06,STA06F-05,Switch
5747,STA06,STA06F-21,Switch
5748,STA06,STA06F-37,Switch
5749,STA06,STA06VS-14,Switch
5750,STA06,STA06F-34,Switch
5751,STA06,STA06F-02,Switch
5752,STA06,STA06VS-04,Switch
5753,STA06,STA08VS-09,Switch
5754,STA06,STA06F-41,Switch
5755,STA06,STA06VS-01,Switch
5756,STA06,STA06F-10/02,Switch
5757,STA06,STA06VS-18,Switch
5758,STA06,STA06VS-15,Switch
5759,STA06,STA06VS-16,Switch
5760,STA06,STA06VS-20,Switch
5761,STA06,STA06F-24,Switch
5762,STA06,STA06VS-19,Switch
5763,STA06,STA06F-01,Switch
5764,STA06,STA06F-20,Switch
5765,STA06,STA06F-36,Switch
5766,STA06,STA06F-40,Switch
5767,STA06,STA06F-26,Switch
5768,STA06,STA06VS-05,Switch
5769,STA06,STA06F-10/06,Switch
5770,STA06,STA08F-27,Switch
5771,STA06,STA06F-10/01,Switch
5772,STA06,STA06F-23,Switch
5773,STA06,STA06F-22,Switch
5774,STA06,STA06F-25,Switch
5775,STA06,STA06VS-03,Switch
5776,STA06,STA08F-26,Switch
5777,STA06,STA06F-XX,Switch
5778,STA06,STA06F-03,Switch
5779,STA06,STA06F-04,Switch
5780,STA06,STA06F-35,Switch
5781,STA06,STA06F-10/05,Switch
5782,STA06,HFD  F-25631,Switch
5783,STA06,STA06VS-12,Switch
5784,STA06,STA06VS-09,Switch
5785,STA06,STA06F-12,Switch
5786,STA06,STA06F-29,Switch
5787,PLB01,PLB01VS-07,Switch
5788,PLB01,PPH04F-21,Switch
5789,PLB01,PLB01F-13,Switch
5790,PLB01,PLB01F-03,Switch
5791,PLB01,PLB01F-01,Switch
5792,PLB01,PPH04F-22,Switch
5793,PLB01,PLB01F-04,Switch
5794,PLB01,PLB01VS-06,Switch
5795,PLB01,PLB01VS-03,Switch
5796,PLB01,PLB01VS-08,Switch
5797,PLB01,STA10VS-15,Switch
5798,PLB01,PLB01F-02,Switch
5799,PLB01,PLB01VS-04,Switch
5800,PLB01,PLB01F-09,Switch
5801,PLB01,PLB01F-05,Switch
5802,PLB01,PLB01VS-02,Switch
5803,PLB01,PLB01VS-05,Switch
5804,PLB01,PLB01F-08,Switch
5805,PLB01,PPH04F-20,Switch
5806,PLB01,PPH04F-17,Switch
5807,PLB01,PPH04F-18,Switch
5808,PLB01,PPH04F-19,Switch
5809,PLB01,PPH04F-15,Switch
5810,PLB01,PPH04F-16,Switch
5811,PLB01,QRA04VS-06,Switch
5812,PLB01,QRA05VS-08,Switch
5813,PLB01,QRA04VS-05,Switch
5814,PLB01,PLB01F-11,Switch
5815,WBA01,WBA01VS-17,Switch
5816,WBA01,WBA01F-29,Switch
5817,WBA01,WBA 1F-33,Switch
5818,WBA01,PLC04F-32,Switch
5819,WBA01,WBA05VS-07,Switch
5820,WBA01,WBA1F-47.,Switch
5821,WBA01,WBA01F-14,Switch
5822,WBA01,WBA1F-10,Switch
5823,WBA01,WBA01VS-14,Switch
5824,WBA01,WBA01VS-04,Switch
5825,WBA01,WBA01F-31,Switch
5826,WBA01,WBA 1F-25,Switch
5827,WBA01,WBA01F-23,Switch
5828,WBA01,WBA01VS-10,Switch
5829,WBA01,WBA01VS-12,Switch
5830,WBA01,WBA01F-12,Switch
5831,WBA01,WBA1F-32.,Switch
5832,WBA01,WBA02F-22/1,Switch
5833,WBA01,WBA1F-42.,Switch
5834,WBA01,WBA1F-48.,Switch
5835,WBA01,WBA05VS-04,Switch
5836,WBA01,WBA01F-26,Switch
5837,WBA01,WBA01VS-05,Switch
5838,WBA01,WBA03VS-06,Switch
5839,WBA01,WBA01VS-19,Switch
5840,WBA01,WBA01VF-05,Switch
5841,WBA01,WBA01VF-02,Switch
5842,WBA01,WBA01F-24/1,Switch
5843,WBA01,WBA 1F-35,Switch
5844,WBA01,WBA01VS-23,Switch
5845,WBA01,WBA01F-38/1,Switch
5846,WBA01,WBA01VS-11,Switch
5847,WBA01,WBA1F-41.,Switch
5848,WBA01,WBA01F-13,Switch
5849,WBA01,WBA01F-45,Switch
5850,WBA01,WBA01F-36,Switch
5851,WBA01,WBA01VF-04,Switch
5852,WBA01,WBA01VS-07,Switch
5853,WBA01,WBA01VS-06,Switch
5854,WBA01,WBA 1F-34,Switch
5855,WBA01,WBA01VS-25,Switch
5856,WBA01,WBA1F-46.,Switch
5857,WBA01,WBA01VS-15,Switch
5858,WBA01,WBA01VS-21,Switch
5859,WBA01,WBA01VS-22,Switch
5860,WBA01,WBA01F-27,Switch
5861,WBA01,WBA 1F-38,Switch
5862,WBA01,WBA1F-40.,Switch
5863,WBA01,WBA01VF-06,Switch
5864,WBA01,WBA01F-39,Switch
5865,WBA01,WBA01VS-02,Switch
5866,WBA01,WBA01F-17,Switch
5867,WBA01,WBA01F-21,Switch
5868,WBA01,WBA01F-37,Switch
5869,WBA01,WBA01VS-16,Switch
5870,WBA01,WBA1F-44.,Switch
5871,WBA01,WBA1F-24,Switch
5872,WBA01,WBA1F-43.,Switch
5873,WBA01,WBA01VF-07,Switch
5874,WBA01,WBA01VF-03,Switch
5875,WBA01,WBA01VS-09,Switch
5876,WBA01,WBA1F-30.,Switch
5877,WBA01,WBA02VS-03,Switch
5878,WBA01,WBA01VS-20,Switch
5879,WBA01,WBA01VS-26,Switch
5880,WBA01,WBA01F-28,Switch
5881,WBA01,PLC04F-31,Switch
5882,KKU03,kku03vf-11,Switch
5883,KKU03,KKU03VS-04,Switch
5884,KKU03,kku03vf-10,Switch
5885,KKU03,KKU03VF-08/1,Switch
5886,KKU03,KPB09VS-18,Switch
5887,KKU03,KKU03VF-13,Switch
5888,KKU03,KKU06VS-08A,Switch
5889,KKU03,kku03vf-09,Switch
5890,KKU03,KKU03F-15,Switch
5891,KKU03,KKU03F-09/02,Switch
5892,KKU03,kku03vf-08,Switch
5893,KKU03,KKU03VS-03,Switch
5894,KKU03,kku03vf-07,Switch
5895,KKU03,KKU03VS-01,Switch
5896,KKU03,KKU03F-12,Switch
5897,KKU03,KKU03VS-02,Switch
5898,KKU03,KKU03F-14,Switch
5899,WGT09,WGT09VF-06,Switch
5900,WGT09,WGT09VS-20,Switch
5901,WGT09,WGT09VS-02,Switch
5902,WGT09,WGT09VF-22,Switch
5903,WGT09,WGT09VF-12,Switch
5904,WGT09,WGT09F-03,Switch
5905,WGT09,WGT09VS-01,Switch
5906,WGT09,WGT09VS-14,Switch
5907,WGT09,WGT09VF-30,Switch
5908,WGT09,WGT09VS-06,Switch
5909,WGT09,WGT09F-02,Switch
5910,WGT09,WAT09VF-10/1,Switch
5911,WGT09,WGT09VF-12/50,Switch
5912,WGT09,WGT09F-VF-01,Switch
5913,WGT09,WGT09VF-25,Switch
5914,WGT09,WGT09VF-24/1,Switch
5915,WGT09,WGT09 VF-10/4,Switch
5916,WGT09,WGT09VS-11,Switch
5917,WGT09,WAT09F-10/5,Switch
5918,WGT09,WGT09VF-20,Switch
5919,WGT09,WGT09VS-15,Switch
5920,WGT09,WGT09VS-18,Switch
5921,WGT09,WGT09VF-15,Switch
5922,WGT09,WGT09F-15,Switch
5923,WGT09,WAT09S-10,Switch
5924,WGT09,WGT09VF-08,Switch
5925,WGT09,WGT09VS-08,Switch
5926,WGT09,WGT09VS-09,Switch
5927,WGT09,WGT09VF-10/3,Switch
5928,WGT09,WGT09VF-24/2,Switch
5929,WGT09,WGT09VF-04,Switch
5930,WGT09,WTG09VF-33,Switch
5931,WGT09,WGT09VS-19,Switch
5932,WGT09,WGT09VF-19,Switch
5933,WGT09,WGT09VF-24/01,Switch
5934,WGT09,WGT09VS-04,Switch
5935,WGT09,WGT09VF-36,Switch
5936,WGT09,WGT09VF-34,Switch
5937,WGT09,WGT09VF-17,Switch
5938,WGT09,WGT09F-19/1,Switch
5939,WGT09,WGT09VF-10/2,Switch
5940,WGT09,WGT09VF-24,Switch
5941,WGT09,WGT09VF-02,Switch
5942,WGT09,-,Switch
5943,WGT09,WGT09VF-07,Switch
5944,WGT09,WGT09VF-14,Switch
5945,WGT09,-,Switch
5946,WGT09,WGT09VF-16,Switch
5947,WGT09,WGT09VF-03/2,Switch
5948,WGT09,WGT97F-041,Switch
5949,WGT09,WGT09VS-07,Switch
5950,WGT09,WGT09VF-21,Switch
5951,WGT09,WGT09VF-09,Switch
5952,WGT09,WGT09VF-13,Switch
5953,WGT09,WGT09VS-05,Switch
5954,WGT09,WGT09VF-11,Switch
5955,WGT09,WGT09VS-17,Switch
5956,WGT09,WGT09VF-31,Switch
5957,WGT09,WGT09VF-03/1,Switch
5958,WGT09,WGT09VF-13/1,Switch
5959,WGT09,WGT09VF-10,Switch
5960,WGT09,WGT09VS-13,Switch
5961,WGT09,WGT09VF-03,Switch
5962,WGT09,WGT09VF-33,Switch
5963,WGT09,WGT09VF-23,Switch
5964,WGT09,WGT09VS-16,Switch
5965,WGT09,WGT09VS-12,Switch
5966,WGT09,WGT09VF-10/1,Switch
5967,WGT09,WGT09VF-28,Switch
5968,WGT09,WGT09VF-37,Switch
5969,WGT09,WGT09VF-05,Switch
5970,WGT09,WGT09VF-29,Switch
5971,SZA04,PSN03VS-113,Switch
5972,SZA04,SZA04VS-12,Switch
5973,SZA04,SZA04F-41,Switch
5974,SZA04,SZA04F-45,Switch
5975,SZA04,SZA04F-08,Switch
5976,SZA04,SZA04F-27,Switch
5977,SZA04,PSN03VS-114,Switch
5978,SZA04,SZA04F-04,Switch
5979,SZA04,SZA04F-20/01,Switch
5980,SZA04,SZA04F-20,Switch
5981,SZA04,SZA04F-16,Switch
5982,SZA04,PSN03VS-123,Switch
5983,SZA04,SZA04F-15,Switch
5984,SZA04,SZA04F-49,Switch
5985,SZA04,SZA04F-50,Switch
5986,SZA04,PSN03VS-116,Switch
5987,SZA04,PSN03VS-111,Switch
5988,SZA04,SZA04F-28,Switch
5989,SZA04,SZA04VS-04,Switch
5990,SZA04,SZA04F-36,Switch
5991,SZA04,SZA04F-31/01,Switch
5992,SZA04,SZA04F-48,Switch
5993,SZA04,SZA04F-26,Switch
5994,SZA04,PSN03VS-110,Switch
5995,SZA04,SZA04VS-02,Switch
5996,SZA04,SZA04F-54,Switch
5997,SZA04,SZA04F-24,Switch
5998,SZA04,SZA04F-11,Switch
5999,SZA04,SZA04VS-03,Switch
6000,SZA04,SZA04F-34,Switch
6001,SZA04,PSN03VS-108,Switch
6002,SZA04,SZA04F-60,Switch
6003,SZA04,SZA04VS-06,Switch
6004,SZA04,SZA04F-34/01,Switch
6005,SZA04,SZA04F-12,Switch
6006,SZA04,SZA04F-42,Switch
6007,SZA04,SZA04F-37,Switch
6008,SZA04,SZA04F-25,Switch
6009,SZA04,SZA04F-58,Switch
6010,SZA04,PSN03VS-118,Switch
6011,SZA04,SZA04F-39,Switch
6012,SZA04,SZA04F-10/01,Switch
6013,SZA04,PSN03VS-112,Switch
6014,SZA04,SZA04F-30,Switch
6015,SZA04,PSN03VS-119,Switch
6016,SZA04,SZA04F-57,Switch
6017,SZA04,SZA04F-31,Switch
6018,SZA04,SZA04F-59,Switch
6019,SZA04,SZA04F-33/03,Switch
6020,SZA04,SZA04F-43,Switch
6021,SZA04,SZA04F-46/01,Switch
6022,SZA04,SZA04F-44,Switch
6023,SZA04,SZA04F-26/01,Switch
6024,SZA04,SZA04F-40/01,Switch
6025,SZA04,PSN03VS-121,Switch
6026,SZA04,SZA04F-38,Switch
6027,SZA04,SZA04F-14,Switch
6028,SZA04,SZA04F-47,Switch
6029,SZA04,SZA04F-40,Switch
6030,SZA04,SZA04F-51,Switch
6031,SZA04,SZA04F-06,Switch
6032,SZA04,SZA04F-05,Switch
6033,SZA04,SZA04VS-05,Switch
6034,SZA04,PSN03VS-117,Switch
6035,SZA04,SZA04F-46,Switch
6036,SZA04,SZA04F-01,Switch
6037,SZA04,SZA04F-03,Switch
6038,SZA04,SZA04F-33/02,Switch
6039,SZA04,SZA07VS-08,Switch
6040,SZA04,SZA04VS-14,Switch
6041,SZA04,SZA04VS-16,Switch
6042,SZA04,SZA04F-55,Switch
6043,SZA04,SZA04VS-08,Switch
6044,SZA04,SZA04VS-07,Switch
6045,SZA04,SZA04VS-13,Switch
6046,SZA04,SZA04F-07,Switch
6047,SZA04,PSN03VS-109,Switch
6048,SZA04,SZA04F-09,Switch
6049,SZA04,SZA04VS-15,Switch
6050,SZA04,SZA04F-10,Switch
6051,SZA04,SZA04F-02,Switch
6052,SZA04,SZA04F-21,Switch
6053,SZA04,PSN03VS-122,Switch
6054,SZA04,SZA04F-52,Switch
6055,SZA04,SZA04F-13,Switch
6056,SZA04,SZA04F-27/01,Switch
6057,SZA04,SZA07F-99999,Switch
6058,SZA04,SZA04VS-11,Switch
6059,SZA04,SZA04VS-10,Switch
6060,SZA04,PSN03VS-20,Switch
6061,SZA04,PSN03VS-120,Switch
6062,TPH09,TPH09F-06,Switch
6063,TPH09,TPH09VS-06,Switch
6064,TPH09,TPH09F-04,Switch
6065,TPH09,TPH09VS-03,Switch
6066,TPH09,TPH09F-02,Switch
6067,TPH09,TPH09F-11,Switch
6068,TPH09,TPH09F-14,Switch
6069,TPH09,TPH09VS-05,Switch
6070,TPH09,TPH09F-13,Switch
6071,TPH09,TPH09F-09,Switch
6072,TPH09,TPH09F-05,Switch
6073,TPH09,TPH09F-03,Switch
6074,TPH09,TPH09F-12,Switch
6075,TPH09,TPH09F-08,Switch
6076,TPH09,TPH09VS-04,Switch
6077,TPH09,TPH09F-01,Switch
6078,TPH09,TPH09F-10,Switch
6079,TPH09,TPH09F-07,Switch
6080,TPH09,TPH09VS-01,Switch
6081,KKU01,KKU01F-02,Switch
6082,KKU01,KKU01F-17,Switch
6083,KKU01,KKU01VS-02,Switch
6084,KKU01,KKU01F-23,Switch
6085,KKU01,KKU01VF-09/1,Switch
6086,KKU01,KKU01F-18/01,Switch
6087,KKU01,KKU01VS-01,Switch
6088,KKU01,KKU01VS-13,Switch
6089,KKU01,KKU01F-15,Switch
6090,KKU01,KKU01VS-99,Switch
6091,KKU01,KKU01F-11,Switch
6092,KKU01,KKU01F-10,Switch
6093,KKU01,KKU01VS-05,Switch
6094,KKU01,KKU01VS-18,Switch
6095,KKU01,KKU01F-19,Switch
6096,KKU01,KKU01VS-15,Switch
6097,KKU01,KKU01F-08,Switch
6098,KKU01,KKU01VS-17,Switch
6099,KKU01,KKU01F-31/01,Switch
6100,KKU01,KKU01F-24,Switch
6101,KKU01,KKU01VS-07,Switch
6102,KKU01,KKU01F-12,Switch
6103,KKU01,KKU01F-08/01,Switch
6104,KKU01,KKU01F-29,Switch
6105,KKU01,KKU01F-14,Switch
6106,KKU01,KKU01F-03,Switch
6107,KKU01,KKU01F-06,Switch
6108,KKU01,KKU08VS-03,Switch
6109,KKU01,KKU01VS-11,Switch
6110,KKU01,KKU01F-13,Switch
6111,KKU01,KKU01VS-21,Switch
6112,KKU01,KKU01F-27,Switch
6113,KKU01,KKU01VS-14,Switch
6114,KKU01,KKU01VS-20,Switch
6115,KKU01,KKU01F-08/2,Switch
6116,KKU01,KKU01F-28,Switch
6117,KKU01,KKU01F-21,Switch
6118,KKU01,KKU01VS-10,Switch
6119,KKU01,KKU01VS-08,Switch
6120,KKU01,KKU01VS-19,Switch
6121,KKU01,KKU01F-16,Switch
6122,KKU01,KKU01F-20,Switch
6123,KKU01,KKU01F-31,Switch
6124,KKU01,KKU01VS-06,Switch
6125,KKU01,KKU01F-22,Switch
6126,KKU01,KKU01F-18,Switch
6127,KKU01,KKU01F-01,Switch
6128,KKU01,KKU01F-05,Switch
6129,KKU01,KKU01F-25,Switch
6130,KKU01,KKU01VS-12,Switch
6131,KKU01,KKU01F-26,Switch
6132,KKU01,KKU01VS-09,Switch
6133,KKU01,KKU01VS-03,Switch
6134,KKU01,KKU01F-,Switch
6135,KKU01,KKU01F-04,Switch
6136,KKU01,KKU01F-09,Switch
6137,KKU01,KKU01VS-16,Switch
6138,KKU01,KKU01F-07,Switch
6139,TAA08,TAA08VS-03,Switch
6140,TAA08,TAA08F-09,Switch
6141,TAA08,TAA08VS-07,Switch
6142,TAA08,TAA08VS-16,Switch
6143,TAA08,TAA08F-16/1,Switch
6144,TAA08,TAA08VS-04,Switch
6145,TAA08,TAA08VS-09,Switch
6146,TAA08,TAA08F-20/1,Switch
6147,TAA08,TAA08VS-01,Switch
6148,TAA08,TAA08VF-10/1,Switch
6149,TAA08,TAA08F-18,Switch
6150,TAA08,TAA08F-03,Switch
6151,TAA08,TAA08VS-10,Switch
6152,TAA08,TAA08F-16,Switch
6153,TAA08,TAA08VS-14,Switch
6154,TAA08,TAA08VS-12,Switch
6155,TAA08,TAA08F-08,Switch
6156,TAA08,TAA08VS-11,Switch
6157,TAA08,TAA08F-08/01,Switch
6158,TAA08,TAA08VS-13,Switch
6159,TAA08,TAA08F-14,Switch
6160,TAA08,TAA08VS-02,Switch
6161,TAA08,TAA08F-17,Switch
6162,TAA08,TAA08VF-09/1,Switch
6163,TAA08,TAA08VS-15,Switch
6164,DCA05,DCA05F-04,Switch
6165,DCA05,DCA05F-09/01,Switch
6166,DCA05,DCA05F-12,Switch
6167,DCA05,DCA05VS-11,Switch
6168,DCA05,DCA10VS-02,Switch
6169,DCA05,DCA05VS-17,Switch
6170,DCA05,DCA05F-01,Switch
6171,DCA05,DCA05VS-15,Switch
6172,DCA05,DCA05VS-04,Switch
