,feeder,equipment,type
2132,NSA06,NSA06S-01,Switch
2133,NSA06,NSA06S-03,Switch
2134,NSA06,NSA06S-02,Switch
2135,NSA06,NSA06F-01,Switch
2136,NSA06,NSA06F-03,Switch
2137,NSA06,NSA06F-02,Switch
2138,NSA06,NSA06S-04,Switch
2139,NSA06,NSA10S-04,Switch
2140,CDA08,CDA08S-02,Switch
2141,CDA08,CDA08F-02,Switch
2142,CDA08,CDA08F-03,Switch
2143,CDA08,CDA08F-08,Switch
2144,CDA08,CDA08F-06,Switch
2145,CDA08,CDA08F-05,Switch
2146,CDA08,CDA08F-04,Switch
2147,CDA08,CDA08F-07,Switch
2148,CDA08,CDA08S-04,Switch
2149,CDA08,CDA08F-07/1,Switch
2150,CDB08,CDB08S-01,Switch
2151,NCH02,NCH02F-07,Switch
2152,NCH02,NCH02F-01,Switch
2153,NCH02,NCH02S-01,Switch
2154,NCH02,NCH02F-02,Switch
2155,NCH02,UAA04S-06,Switch
2156,NCH02,NCH02F-08,Switch
2157,NCH02,NCH02F-03,Switch
2158,NCH02,NCH02F-04,Switch
2159,NCH02,NCH02F-10,Switch
2160,NCH02,NCH02S-05,Switch
2161,NCH02,NCH02F-09,Switch
2162,NCH02,NCH02S-04,Switch
2163,NCH02,NCH02S-03,Switch
2164,NCH02,NCH02S-02,Switch
2165,NCH02,NCH02F-05,Switch
2166,CDA02,CDA09F-05,Switch
2167,CDA02,CDA02F-07,Switch
2168,CDA02,CDA02S-05,Switch
2169,CDA02,CDA02F-04,Switch
2170,CDA02,CDA02F-08,Switch
2171,CDA02,CDA02S-02,Switch
2172,CDA02,CDA09S-51,Switch
2173,CDA02,CDA02F-05/1,Switch
2174,CDA02,CDA09F-03,Switch
2175,CDA02,CDA02F-02,Switch
2176,CDA02,CDA02S-04,Switch
2177,CDA02,CDA02F-03/1,Switch
2178,CDA02,CDA02F-06/2,Switch
2179,CDA02,-,Switch
2180,CDA02,CDA02F-03,Switch
2181,CDA02,CDA02F-01,Switch
2182,CDA02,CDA09F-04,Switch
2183,CDA02,CDA02F-06/1,Switch
2184,CDA02,-,Switch
2185,CDA02,-,Switch
2186,CDA02,CDA02F-05,Switch
2187,CDA02,CDA02F-06,Switch
2188,CDA02,CDA02S-06,Switch
2189,CDA02,CDA09S-06,Switch
2190,CDA02,CDA02F-08/1,Switch
2191,CDA02,CDA09F-03/1,Switch
2192,CDA02,CDA09F-04/1,Switch
2193,BSH09,BSH09F-01/01,Switch
2194,BSH09,BSH10S-08,Switch
2195,BSH09,BSH09F-05,Switch
2196,BSH09,BSH09F-03,Switch
2197,BSH09,BSH09F-02,Switch
2198,BSH09,BSH09S-02,Switch
2199,BSH09,-,Switch
2200,BSH09,BSH09F-01,Switch
2201,BSH09,BSH09F-04,Switch
2202,BSH09,BSH09S-01,Switch
2203,UAA01,UAA01F-05,Switch
2204,UAA01,UAA01S-08,Switch
2205,UAA01,UAA10S-04,Switch
2206,UAA01,UAA01F-02,Switch
2207,UAA01,UAA01F-03,Switch
2208,UAA01,UAA01F-07,Switch
2209,UAA01,UAA01S-03,Switch
2210,UAA01,UAA01S-02,Switch
2211,UAA01,UAA01S-05,Switch
2212,UAA01,UAA10S-02,Switch
2213,UAA01,UAA01S-04,Switch
2214,UAA01,UAA01F-04,Switch
2215,UAA01,UAA01S-01,Switch
2216,UAA01,UAA01F-01,Switch
2217,UAA01,UAA01S-07,Switch
2218,UAA01,UAA01S-10,Switch
2219,UAA01,UAA01S-06,Switch
2220,UAA01,UAA10F-20,Switch
2221,UAA01,-,Switch
2222,UAA01,UAA01F-16,Switch
2223,UAA01,UAA01F-15,Switch
2224,UAA01,UAA01F-06,Switch
2225,UAA01,UAA01F-18,Switch
2226,UAA01,UAA01F-20/1,Switch
2227,UAA01,UAA01F-22,Switch
2228,BNA04,BNA04VS-113,Switch
2229,BNA04,NOB02S-07,Switch
2230,BNA04,NOB02F-02,Switch
2231,NSU01,NSU01F-05,Switch
2232,NSU01,NSU01S-02,Switch
2233,NSU01,-,Switch
2234,NSU01,NSU01S-01,Switch
2235,BSH06,BSH06S-01/01,Switch
2236,BSH06,-,Switch
2237,BSH06,BSH06F-04/02,Switch
2238,BSH06,BSH06F-06,Switch
2239,BSH06,BSH06F-04/01,Switch
2240,BSH06,BSH06S-01/02,Switch
2241,BSH06,BSH06F-01,Switch
2242,BSH06,BSH06F-07,Switch
2243,BSH06,BSH06F-02,Switch
2244,BSH06,BSH06S-02,Switch
2245,BSH06,BSH06F-08/01,Switch
2246,BSH06,BSH06F-04,Switch
2247,BSH06,BSH06F-03,Switch
2248,BSH06,NGA01S-12,Switch
2249,BSH06,BSH06S-01,Switch
2250,BSH06,BSH06F-08,Switch
2251,BSH06,BSH06F-05,Switch
2252,BSH06,BSH6 F- 04/03,Switch
2253,BSH06,BSH06S-03,Switch
2254,TKB04,TKB04S-03,Switch
2255,TKB04,TKB04F-19,Switch
2256,TKB04,TKB04S-XX,Switch
2257,TKB04,TKB04S-27,Switch
2258,TKB04,TKB04F-18,Switch
2259,TKB04,TKB04F-24,Switch
2260,TKB04,TKB04VS-01,Switch
2261,TKB04,TKB04F-23,Switch
2262,TKB04,TKB04S-02,Switch
2263,TKB04,TKB02S-08,Switch
2264,TKB04,TKB04F-31,Switch
2265,TKB04,TKB04F-04,Switch
2266,TKB04,TKB04S-20,Switch
2267,TKB04,TKB02S-13,Switch
2268,TKB04,TKB04S-31,Switch
2269,TKB04,TKB04F-XX,Switch
2270,TKB04,TKB04S-14/99,Switch
2271,TKB04,TKB04S-06,Switch
2272,TKB04,TKB04F-37,Switch
2273,TKB04,KTS00S-2,Switch
2274,TKB04,TKB04F-33,Switch
2275,TKB04,TKB04S-17,Switch
2276,TKB04,TKB04F-41,Switch
2277,TKB04,TKB04F-28,Switch
2278,TKB04,TKB04S-23,Switch
2279,TKB04,TKB04F-02,Switch
2280,TKB04,TKB04F-03,Switch
2281,TKB04,TKB04S-11,Switch
2282,TKB04,TKB04F-06,Switch
2283,TKB04,TKB04F-10,Switch
2284,TKB04,TKB04F-021/1,Switch
2285,TKB04,TKB04S-12,Switch
2286,TKB04,TKB04F-42,Switch
2287,TKB04,TKB02S-12,Switch
2288,TKB04,TKB04F-05,Switch
2289,TKB04,TKB04S-08,Switch
2290,TKB04,TKB04S-22,Switch
2291,TKB04,TKB04F-11,Switch
2292,TKB04,TKB04F-08,Switch
2293,TKB04,TKB04F-39,Switch
2294,TKB04,TKB04S-18,Switch
2295,TKB04,TKB04F-21,Switch
2296,TKB04,TKB04F-16,Switch
2297,TKB04,TKB04F-30,Switch
2298,TKB04,TKB04F-38,Switch
2299,TKB04,TKB04F-35,Switch
2300,TKB04,TKB04S-05,Switch
2301,TKB04,TKB04F-13,Switch
2302,TKB04,TKB04F-14,Switch
2303,TKB04,TKB04F-32,Switch
2304,TKB04,TKB04F-15,Switch
2305,TKB04,TKB05S-07,Switch
2306,TKB04,TKB04S-30,Switch
2307,TKB04,-,Switch
2308,TKB04,TKB04F-36,Switch
2309,TKB04,TKB04S-10,Switch
2310,TKB04,-,Switch
2311,TKB04,TKB04F-40,Switch
2312,TKB04,TKB04F-01,Switch
2313,TKB04,TKB04S-04,Switch
2314,TKB04,TKB02S-17,Switch
2315,TKB04,TKB04F-999,Switch
2316,TKB04,TKB04S-14,Switch
2317,TKB04,TKB04F-25,Switch
2318,TKB04,TKB04S-09,Switch
2319,TKB04,TKB02S-18,Switch
2320,TKB04,TKB04F-20,Switch
2321,TKB04,TKB04F-09,Switch
2322,TKB04,TKB04F-12/02,Switch
2323,TKB04,TKB04F-22,Switch
2324,TKB04,TKB03F-17,Switch
2325,TKB04,TKB02S-19,Switch
2326,TKB04,TKB04S-19,Switch
2327,TKB04,TKB04F-29,Switch
2328,TKB04,TKB04F-26,Switch
2329,TKB04,-,Switch
2330,TKB04,TKB03F-00,Switch
2331,TKB04,TKB02S-10,Switch
2332,TKB04,TKB04F-17,Switch
2333,TKB04,TKB04S-07,Switch
2334,TKB04,TKB02S-09,Switch
2335,TKB04,TKB04S-16,Switch
2336,TKB04,TKB04F-07,Switch
2337,TKB04,-,Switch
2338,TKB04,TKB04S-19/1,Switch
2339,NCH09,NCH09S-06,Switch
2340,NCH09,NCH09S-04,Switch
2341,NCH09,NCH09S-11,Switch
2342,NCH09,NCH09S-12,Switch
2343,NCH09,NCH09S-09,Switch
2344,NCH09,NCH09S-07,Switch
2345,NCH09,NCH09S-08,Switch
2346,NCH09,NCH09S-01,Switch
2347,NCH09,NCH09F-01/01,Switch
2348,NCH09,NCH09S-02,Switch
2349,NCH09,NCH09S-13,Switch
2350,NCH09,NCH09S-10,Switch
2351,NCH09,NCH05F-02,Switch
2352,NCH09,NCH05F-03,Switch
2353,NCH09,NCH05F-01,Switch
2354,NCH09,NCH09S-12/01,Switch
2355,NCH09,NCH09S-05,Switch
2356,NCH09,NCH09F-08,Switch
2357,NCH09,NCH09F-11,Switch
2358,NCH09,NCH09F-12,Switch
2359,NCH09,NCH09F-19,Switch
2360,NCH09,NCH09F-18,Switch
2361,NCH09,NCH09F-15,Switch
2362,NCH09,NCH09F-34,Switch
2363,NCH09,NCH09F-10,Switch
2364,NCH09,NCH09F-09,Switch
2365,NCH09,NCH09F-04,Switch
2366,NCH09,NCH09F-14,Switch
2367,NCH09,NCH09F-17,Switch
2368,NCH09,NCH09F-20,Switch
2369,NCH09,NCH09F-21,Switch
2370,NCH09,NCH09F-23,Switch
2371,NCH09,NCH09F-22,Switch
2372,NCH09,NCH09S-16,Switch
2373,NCH09,NCH09F-27,Switch
2374,NCH09,NCH09F-28,Switch
2375,NCH09,NCH09F-25,Switch
2376,NCH09,NCH09F-31,Switch
2377,NCH09,NCH09S-20,Switch
2378,NCH09,NCH09S-19,Switch
2379,NCH09,NCH09S-18,Switch
2380,NCH09,NCH09F-32,Switch
2381,NCH09,NCH09F-37,Switch
2382,NCH09,NCH09S-17,Switch
2383,NCH09,NCH09F-06,Switch
2384,NCH09,NCH09F-07,Switch
2385,NCH09,NCH09F-13,Switch
2386,NCH09,NCH09F-36,Switch
2387,NCH09,NCH09F-33,Switch
2388,NCH09,NCH09F-35,Switch
2389,NCH09,NCH09F-21/1,Switch
2390,NCH09,NCH09F-26,Switch
2391,NCH09,NCH09F-29,Switch
2392,NCH09,NCH09F-30,Switch
2393,NCH09,NCH09F-19/2,Switch
2394,NCH09,NCH09S-14,Switch
2395,NCH09,NCH09F-20/1,Switch
2396,NCH09,NCH09F-19/3,Switch
2397,NCH09,NCH09F-24,Switch
2398,NCH09,NCH09F-16,Switch
2399,NCH09,NCH09F-05,Switch
2400,LBA07,LBA07S-02,Switch
2401,LBA07,LBB02S-07,Switch
2402,LBA07,LBC05S-09,Switch
2403,LBA07,LBB03S-11,Switch
2404,LBA07,LBB02S-11,Switch
2405,LBA07,LBA07S-08,Switch
2406,LBA07,LBA07S-07,Switch
2407,LBA07,-,Switch
2408,LBA07,LBA02S-03/1,Switch
2409,LBA07,LBA07S-09,Switch
2410,LBA07,LBA07S-13,Switch
2411,LBA07,-,Switch
2412,LBA07,LBA06F-01,Switch
2413,LBA07,LBA07S-10,Switch
2414,LBA07,LBA07S-12,Switch
2415,LBA07,LBA07S-06,Switch
2416,LBA07,LBA07S-04,Switch
2417,LBA07,LBA07S-05,Switch
2418,LBA07,LBA06F-03,Switch
2419,BSH07,BSH02F-01/08,Switch
2420,BSH07,BSH07S-02/02,Switch
2421,BSH07,BSH07S-09,Switch
2422,BSH07,BSH07S-01/01,Switch
2423,BSH07,BSH07S-01,Switch
2424,BSH07,BSH02F-01/02,Switch
2425,UAA09,UAA09F-03,Switch
2426,UAA09,UAA09S-01,Switch
2427,UAA09,UAA09F-22,Switch
2428,UAA09,UAA09S-09,Switch
2429,UAA09,UAA09F-17,Switch
2430,UAA09,UAA09S-12,Switch
2431,UAA09,UAA09F-08,Switch
2432,UAA09,UAA9F-04,Switch
2433,UAA09,UAA09F-19,Switch
2434,UAA09,UAA09F-06,Switch
2435,UAA09,UAA09F-02,Switch
2436,UAA09,UAA09F-12,Switch
2437,UAA09,UAA09S-07,Switch
2438,UAA09,UAA09S-06,Switch
2439,UAA09,UAA09F-10,Switch
2440,UAA09,UAA09F-07,Switch
2441,UAA09,UAA09S-13,Switch
2442,UAA09,UAA09F-15,Switch
2443,UAA09,UAA09F-01,Switch
2444,UAA09,UAA09F-21,Switch
2445,UAA09,UAA09-05,Switch
2446,UAA09,UAA09S-11,Switch
2447,UAA09,UAA09S-02,Switch
2448,UAA09,UAA09F-11,Switch
2449,UAA09,UAA09F-25,Switch
2450,UAA09,UAA09S-10,Switch
2451,UAA09,UAA09S-05,Switch
2452,UAA09,UAA09F-16,Switch
2453,UAA09,UAA09S-08,Switch
2454,UAA09,UAA09S-04,Switch
2455,UAA09,UAA09F-20,Switch
2456,UAA09,UAA09F-14,Switch
2457,UAA09,UAA09F-18,Switch
2458,UAA09,UAA09F-09,Switch
2459,UAA09,UAA09F-13,Switch
2460,NOB05,NOB05S-13,Switch
2461,NOB05,NOB05F-20,Switch
2462,NOB05,NOB05F-04,Switch
2463,NOB05,NOB05S-07,Switch
2464,NOB05,NOB05F-02,Switch
2465,NOB05,NOB05S-09,Switch
2466,NOB05,NOB05F-22,Switch
2467,NOB05,NOB05S-06,Switch
2468,NOB05,TCA06S-08,Switch
2469,NOB05,NOB05F-18,Switch
2470,NOB05,NOB05F-07,Switch
2471,NOB05,NOB05F-13,Switch
2472,NOB05,NOB05S-15,Switch
2473,NOB05,NOB05F-16,Switch
2474,NOB05,NOB05F-15,Switch
2475,NOB05,NOB05S-04,Switch
2476,NOB05,NOB05S-16,Switch
2477,NOB05,NOB05F-05,Switch
2478,NOB05,NOB05S-10,Switch
2479,NOB05,NOB05F-12,Switch
2480,NOB05,NOB05S-17,Switch
2481,NOB05,NOB05F-14,Switch
2482,NOB05,NOB05S-11,Switch
2483,NOB05,NOB05S-08,Switch
2484,NOB05,NOB05F-09,Switch
2485,NOB05,NOB05S-18,Switch
2486,NOB05,NOB05F-01,Switch
2487,NOB05,NOB05S-05,Switch
2488,NOB05,NOB05F-17,Switch
2489,NOB05,NOB05F-06,Switch
2490,NOB05,NOB05F-08,Switch
2491,NOB05,NOB05F-19,Switch
2492,NOB05,NOB05F-03,Switch
2493,NOB05,NOB05S-01,Switch
2494,NOB05,NOB05F-11,Switch
2495,NOB05,NOB05F-23,Switch
2496,NOB05,NOB05F-21,Switch
2497,NOB05,NOB05F-10,Switch
2498,NOB05,NOB05S-12,Switch
2499,LBA01,LBA01S-02,Switch
2500,HKA02,HKA02F-04,Switch
2501,HKA02,HKA02F-02,Switch
2502,HKA02,HKA02S-01,Switch
2503,HKA02,HKA02F-05,Switch
2504,HKA02,HAK02F-02/3,Switch
2505,HKA02,HKA02S-04,Switch
2506,HKA02,HKA02S-03,Switch
2507,HKA02,HKA02S-05,Switch
2508,HKA02,HKA02F-03,Switch
2509,HKA02,HKA08S-26,Switch
2510,HKA02,HKA02F-01,Switch
2511,HKA02,HKA02F-06,Switch
2512,NSU05,NSU05F-08,Switch
2513,NSU05,NSU05F-07,Switch
2514,NSU05,NSU05S-01,Switch
2515,NSU05,NSU05F-09,Switch
2516,NSU05,-,Switch
2517,NSU05,NSU05F-10,Switch
2518,NSU05,NSU05F-11,Switch
2519,WIR03,WIR03F-14,Switch
2520,WIR03,WIR03S-01/2,Switch
2521,WIR03,WIR03S-01,Switch
2522,WIR03,WIR03F-05/1,Switch
2523,WIR03,WIR03F-16,Switch
2524,WIR03,WIR03F-13/1,Switch
2525,WIR03,WIR03F-06,Switch
2526,WIR03,WIR03F-18,Switch
2527,WIR03,WIR03S-02,Switch
2528,WIR03,WIR03F-12,Switch
2529,WIR03,WIR03F-14/1,Switch
2530,WIR03,WIR03S-04,Switch
2531,WIR03,WIR03F-01,Switch
2532,WIR03,WIR03S-03,Switch
2533,WIR03,WIR03F-17,Switch
2534,WIR03,WIR03S-01/3,Switch
2535,WIR03,WIR03F-11,Switch
2536,WIR03,WIR03F-13,Switch
2537,WIR03,WIR03F-02,Switch
2538,WIR03,WIR03F-07,Switch
2539,WIR03,WIR03F-08,Switch
2540,WIR03,WIR03F-04,Switch
2541,WIR03,WIR03S-07,Switch
2542,WIR03,WIR03F-03,Switch
2543,WIR03,WIR03F-15,Switch
2544,WIR03,WIR3S-01/1,Switch
2545,WIR03,WIR03S-01/1,Switch
2546,WIR03,WIR3S-01/2,Switch
2547,WIR03,WIR03F-05,Switch
2548,TKB06,TKB06S-04,Switch
2549,TKB06,TKB06S-06,Switch
2550,TKB06,TKB06F-03,Switch
2551,TKB06,-,Switch
2552,TKB06,TKB06S-02,Switch
2553,TKB06,TKB06S-05,Switch
2554,TKB06,TKB06S-07,Switch
2555,TKB06,-,Switch
2556,TKB06,TKB06VS-01,Switch
2557,UAA05,UAA05S-17,Switch
2558,UAA05,UAA05S-05,Switch
2559,UAA05,UAA5R-06/3,Switch
2560,UAA05,UAA08S-03,Switch
2561,UAA05,UAA05F-31,Switch
2562,UAA05,UAA05S-16,Switch
2563,UAA05,UAA05S-08,Switch
2564,UAA05,UAA5R-06/1,Switch
2565,UAA05,UAA05F-19,Switch
2566,UAA05,UAA05S-18,Switch
2567,UAA05,UAA05S-04,Switch
2568,UAA05,UAA05S-02,Switch
2569,UAA05,UAA05F-06,Switch
2570,UAA05,UAA05F-32,Switch
2571,UAA05,UAA05S-09,Switch
2572,UAA05,UAA05S-19,Switch
2573,UAA05,UAA05S-07,Switch
2574,UAA05,UAA05S-06,Switch
2575,UAA05,UAA08S-05,Switch
2576,UAA05,UAA08S-05/1,Switch
2577,UAA05,UAA05F-08,Switch
2578,UAA05,UAA05F-10,Switch
2579,UAA05,UAA05F-18,Switch
2580,UAA05,UAA08S-04/2,Switch
2581,UAA05,UAA5R-06/2,Switch
2582,UAA05,UAA05F-03,Switch
2583,UAA05,UAA08S-02,Switch
2584,UAA05,UAA05S-14,Switch
2585,UAA05,UAA05S-12,Switch
2586,UAA05,UAA08S-01,Switch
2587,UAA05,UAA08S-04/1,Switch
2588,UAA05,UAA05S-01,Switch
2589,UAA05,uaa05F-12,Switch
2590,UAA05,UAA05F-05,Switch
2591,UAA05,UAA05F-11/02,Switch
2592,UAA05,UAA05F-13,Switch
2593,UAA05,UAA05F-23,Switch
2594,UAA05,UAA05F-29,Switch
2595,UAA05,UAA05F-02,Switch
2596,UAA05,UAA05F-03/1,Switch
2597,UAA05,UAA05F-01,Switch
2598,UAA05,UAA05F-07,Switch
2599,UAA05,UAA05F-04,Switch
2600,UAA05,UAA05F-15,Switch
2601,UAA05,UAA05F-14,Switch
2602,UAA05,UAA05F-13/01,Switch
2603,UAA05,UAA05F-13/02,Switch
2604,UAA05,UAA05S-15,Switch
2605,UAA05,UAA05S-13,Switch
2606,UAA05,UAA05F-30,Switch
2607,UAA05,UAA05F-26/01,Switch
2608,UAA05,UAA05F-25,Switch
2609,UAA05,UAA05F-20,Switch
2610,UAA05,UAA05F-21,Switch
2611,UAA05,UAA05S-20,Switch
2612,UAA05,UAA05F-22,Switch
2613,UAA05,UAA05S-23,Switch
2614,UAA05,UAA05S-22,Switch
2615,UAA05,UAA05S-21,Switch
2616,UAA05,UAA05F-24,Switch
2617,UAA05,UAA05F-16,Switch
2618,UAA05,UAA05F-17,Switch
2619,UAA05,UAA05F-28,Switch
2620,UAA05,UAA05F-27,Switch
2621,UAA05,UAA05F-26,Switch
2622,UAA05,UAA05F-11/01,Switch
2623,UAA05,UAA05F-11,Switch
2624,KSR09,KSR09S-10,Switch
2625,KSR09,KSR09S-04,Switch
2626,KSR09,KSR09F-09,Switch
2627,KSR09,KSR09F-04,Switch
2628,KSR09,KSR09F-15,Switch
2629,KSR09,KSR09F-03,Switch
2630,KSR09,KSR09F-13,Switch
2631,KSR09,KSR09S-15,Switch
2632,KSR09,LBB06S-09,Switch
2633,KSR09,KSR09F-11,Switch
2634,KSR09,KSR09S-17,Switch
2635,KSR09,KSR09S-08,Switch
2636,KSR09,KSR09S-11,Switch
2637,KSR09,KSR09S-09,Switch
2638,KSR09,KSR09S-12,Switch
2639,KSR09,KSR09F-02,Switch
2640,KSR09,KSR09S-02,Switch
2641,KSR09,KSR09F-01,Switch
2642,KSR09,KSR09S-20,Switch
2643,KSR09,KSR09F-16,Switch
2644,KSR09,KSR09S-19,Switch
2645,KSR09,KSR09F-06,Switch
2646,KSR09,KSR09F-07,Switch
2647,KSR09,KSR09S-05,Switch
2648,KSR09,KSR09S-06,Switch
2649,KSR09,KSR09F-08,Switch
2650,KSR09,KSR09F-05,Switch
2651,KSR09,KSR09F-14,Switch
2652,KSR09,KSR09F-17,Switch
2653,KSR09,KSR09S-03,Switch
2654,KSR09,LBB07S-05,Switch
2655,KSR09,KSR09S-07,Switch
2656,KSR09,KSR09F-10,Switch
2657,KSR09,KSR09F-18,Switch
2658,KSR09,KSR09S-01,Switch
2659,KSR09,KSR09S-18,Switch
2660,KSR09,KSR09F-12,Switch
2661,UAA06,UAA6S-13,Switch
2662,UAA06,UAA06S-08,Switch
2663,UAA06,UAA06F-10,Switch
2664,UAA06,UAA06F-07,Switch
2665,UAA06,UAA06F-12,Switch
2666,UAA06,UAA06S-07,Switch
2667,UAA06,UAA06F-11,Switch
2668,UAA06,UAA06F-01,Switch
2669,UAA06,UAA06F-09,Switch
2670,UAA06,UAA06S-10,Switch
2671,UAA06,UAA06S-03,Switch
2672,UAA06,UAA06S-01,Switch
2673,UAA06,-,Switch
2674,UAA06,UAA06F-15,Switch
2675,UAA06,UAA06S-09,Switch
2676,UAA06,UAA06F-06,Switch
2677,UAA06,UAA06F-17,Switch
2678,UAA06,UAA06S-06,Switch
2679,UAA06,UAA06F-08,Switch
2680,UAA06,UAA06S-05,Switch
2681,UAA06,UAA06S-11,Switch
2682,UAA06,UAA06F-18,Switch
2683,UAA06,UAA1S-08/1,Switch
2684,UAA06,UAA06S-12,Switch
2685,UAA06,-,Switch
2686,UAA06,UAA6F-16,Switch
2687,UAA06,UAA06S-02,Switch
2688,UAA06,UAA06F-19,Switch
2689,UAA06,UAA06F-03,Switch
2690,UAA06,UAA06F-05,Switch
2691,UAA06,UAA06F-04,Switch
2692,UAA06,UAA06F-13,Switch
2693,UAA06,-,Switch
2694,UAA06,UAA06F-02,Switch
2695,TKB08,TKB08S-04,Switch
2696,TKB08,TKB08S-07,Switch
2697,TKB08,TKB08S-02,Switch
2698,TKB08,TKB08S-06,Switch
2699,CON05,PEA04F-32,Switch
2700,CON05,CON05S-02,Switch
2701,CON05,PEA04F-21/1,Switch
2702,CON05,PEA06F-11/04,Switch
2703,CON05,PEA06F-32,Switch
2704,CON05,PEA04F-43/1,Switch
2705,CON05,PEA04F-32/2,Switch
2706,CON05,CON05R-13,Switch
2707,CON05,PEA4F-38/1,Switch
2708,CON05,-,Switch
2709,CON05,CON05S-10,Switch
2710,CON05,PEA04F-33/1,Switch
2711,CON05,PEA04F-29/1,Switch
2712,CON05,PEA04F-36,Switch
2713,CON05,PEA04F-32/4,Switch
2714,CON05,CON05F-07/1,Switch
2715,CON05,CON05S-08,Switch
2716,CON05,PEA04F-16,Switch
2717,CON05,PEA04F-34/01,Switch
2718,CON05,PEA4F-32/4,Switch
2719,CON05,PEA06F-36,Switch
2720,CON05,PEA4F-32/3,Switch
2721,CON05,CON05S-01,Switch
2722,CON05,PEA04F-32/3,Switch
2723,CON05,PEA06F-34,Switch
2724,CON05,PEA04F-34,Switch
2725,CON05,CON05F-05/1,Switch
2726,CON05,PEA06F-31,Switch
2727,CON05,CON05S-03,Switch
2728,CON05,-,Switch
2729,CON05,PEA04F-16/01,Switch
2730,CON05,TPH06F-11,Switch
2731,CON05,CON05F-04/1,Switch
2732,CON05,PEA04F-29,Switch
2733,CON05,PEA06F-30,Switch
2734,CON05,CON05S-14,Switch
2735,CON05,CON05S-07,Switch
2736,CON05,CON05S-06,Switch
2737,CON05,CON05F-03/2,Switch
2738,CON05,CON05S-05,Switch
2739,CON05,CON05S-04,Switch
2740,CON05,PEA04F-35,Switch
2741,CON05,PEA04F-33,Switch
2742,CON05,PEA04F-30,Switch
2743,CON05,CON05R-12,Switch
2744,CON05,PEA04F-38/1,Switch
2745,CON05,PEA4F-43,Switch
2746,CON05,PEA4F-32/2,Switch
2747,CON05,CON5S-13/1,Switch
2748,CON05,CON05R-11,Switch
2749,CON05,PEA06F-35,Switch
2750,CON05,-,Switch
2751,CON05,PEA04F-36/1,Switch
2752,CNA03,CNA04S-11/1,Switch
2753,CNA03,CNA03S-08,Switch
2754,CNA03,CNA03S-03,Switch
2755,CNA03,CNA03S-26,Switch
2756,CNA03,CNA03S-12,Switch
2757,CNA03,CNA03S-20,Switch
2758,CNA03,CNA03S-18,Switch
2759,CNA03,CNA03S-17,Switch
2760,CNA03,CNA10S-03/1,Switch
2761,CNA03,CNA03S-09,Switch
2762,CNA03,CNA03S-22,Switch
2763,CNA03,CNA03S-25,Switch
2764,CNA03,CNA04S-11,Switch
2765,CNA03,CNA03S-01/1,Switch
2766,CNA03,CNA03S-13,Switch
2767,CNA03,CNA03S-06,Switch
2768,CNA03,CNA03S-21,Switch
2769,CNA03,CNA03S-14,Switch
2770,CNA03,CNA03S-02,Switch
2771,CNA03,CNA03S-16,Switch
2772,CNA03,CNA03S-04,Switch
2773,CNA03,CNA03S-23,Switch
2774,CNA03,CNA03S-05,Switch
2775,CNA03,CNA03S-19,Switch
2776,CNA03,CNA03S-11/1,Switch
2777,CNA03,TKB07S-05,Switch
2778,CNA03,TKB02S-05,Switch
2779,CNA03,CNA03S-10,Switch
2780,CNA03,CNA04S-05,Switch
2781,CNA03,CNA03S-15,Switch
2782,CNA03,CNA03F-18,Switch
2783,CNA03,CNA03F-12,Switch
2784,CNA03,CNA04F-17/1,Switch
2785,CNA03,CNA03F-15/3,Switch
2786,CNA03,CNA03F-15,Switch
2787,CNA03,CNA03F-01/1,Switch
2788,CNA03,CNA03F-13,Switch
2789,CNA03,CNA03F-04,Switch
2790,CNA03,CNA03F-11,Switch
2791,CNA03,CNA03F-02,Switch
2792,CNA03,CNA03F-09,Switch
2793,CNA03,CNA03F-07,Switch
2794,CNA03,CNA03F-01,Switch
2795,CNA03,CNA04F-17/3,Switch
2796,CNA03,CNA03F-15/1,Switch
2797,CNA03,CNA03F-10,Switch
2798,CNA03,CNA03F-15/2,Switch
2799,CNA03,CNA03F-19,Switch
2800,CNA03,CNA03F-17,Switch
2801,CNA03,CNA03F-12/1,Switch
2802,CNA03,CNA04F-17/2,Switch
2803,CNA03,CNA03F-14,Switch
2804,CNA03,CNA10S-03,Switch
2805,CNA03,CNA04F-15,Switch
2806,CNA03,CNA03F-06,Switch
2807,CNA03,CNA03F-03,Switch
2808,CNA03,CNA03F-15/4,Switch
2809,CNA03,CNA04F-17,Switch
2810,CNA03,CNA03F-16,Switch
2811,CNA03,CNA03F-05,Switch
2812,CNA03,CNA04F-16,Switch
2813,CNA03,CNA03S-01,Switch
2814,CNA03,CNA03F-08,Switch
2815,IBU01,IBU1S-03/1,Switch
2816,IBU01,IBU01S-02,Switch
2817,IBU01,IUB1S-03/2,Switch
2818,IBU01,IBU04S-04,Switch
2819,UAA10,UAA10S-02/1,Switch
2820,UAA10,UAA10S-01,Switch
2821,UAA10,UAA10F-01,Switch
2822,UAA10,UAA10F-10/1,Switch
2823,UAA10,-,Switch
2824,UAA10,-,Switch
2825,UAA10,UAA10F-03,Switch
2826,UAA10,UAA10F-09,Switch
2827,UAA10,UAA10F-10,Switch
2828,UAA10,UAA10S-05,Switch
2829,UAA10,UAA10F-15/1,Switch
2830,UAA10,UAA10F-15,Switch
2831,UAA10,UAA10F-05,Switch
