,feeder,equipment,type
8848,SGA03,CMC07VF-126,Switch
8849,SGA03,SGA03VF-164,Switch
8850,SGA03,CMC07VF-122,Switch
8851,SGA03,CMC07VF-137,Switch
8852,SGA03,SGA04VF-116,Switch
8853,SGA03,SGA03VS-123,Switch
8854,SGA03,CMC07VF-144/1,Switch
8855,SGA03,SGA03VS-106,Switch
8856,SGA03,SGA03VS-119,Switch
8857,SGA03,CMC07VF-106,Switch
8858,SGA03,CMC07VF-704,Switch
8859,SGA03,SGA03VS-114,Switch
8860,SGA03,SGA03VF-149,Switch
8861,SGA03,CMC07VF-121,Switch
8862,SGA03,CMC07VF-158,Switch
8863,SGA03,CMC07VF-710,Switch
8864,SGA03,SGA03VS-130,Switch
8865,SGA03,SGA03VS-107,Switch
8866,SGA03,CMC07VF-116/1,Switch
8867,SGA03,SGA03VF-172,Switch
8868,SGA03,CMC07VF-701,Switch
8869,SGA03,SGA03VS-124,Switch
8870,SGA03,SGA03VS-121,Switch
8871,SGA03,CMC07VF-708,Switch
8872,SGA03,CMC07VF-130,Switch
8873,SGA03,CMC07VF-136/2,Switch
8874,SGA03,CMC07VF-123,Switch
8875,SGA03,CMC07VF-103,Switch
8876,SGA03,CMC07VF-116,Switch
8877,SGA03,SGA03VS-116,Switch
8878,SGA03,SGA03VS-110,Switch
8879,SGA03,CMC07VF-107,Switch
8880,SGA03,SGA03VS-105,Switch
8881,SGA03,CMC07VF-157,Switch
8882,SGA03,CMC07VF-711,Switch
8883,SGA03,CMC07VF-155,Switch
8884,SGA03,SGA03VS-112,Switch
8885,SGA03,CMC07VF-128,Switch
8886,SGA03,SPT10F-102,Switch
8887,SGA03,CMC07VF-709,Switch
8888,SGA03,CMC07VF-118,Switch
8889,SGA03,CMC07VF-120,Switch
8890,SGA03,CMC07VF-132,Switch
8891,SGA03,SGA03VS-125,Switch
8892,SGA03,SGA03VS-905,Switch
8893,SGA03,SGA03VS-104,Switch
8894,SGA03,CMC07VF-159,Switch
8895,SGA03,CMC07VF-135,Switch
8896,SGA03,CMC07VF-115,Switch
8897,SGA03,CMC07VF-117,Switch
8898,SGA03,CMC07VF-140,Switch
8899,SGA03,CMC07VF-703,Switch
8900,SGA03,CMC07VF-101,Switch
8901,SGA03,CMC07VF-707,Switch
8902,SGA03,SGA03VS-117,Switch
8903,SGA03,SGA08VS-102,Switch
8904,SGA03,SGA03VS-118,Switch
8905,SGA03,SGA03VF-197,Switch
8906,SGA03,SGA03VS-902,Switch
8907,SGA03,CMC07VF-124,Switch
8908,SGA03,CMC07VF-125,Switch
8909,SGA03,CMC07VF-707/1,Switch
8910,SGA03,CMC07VF-108,Switch
8911,SGA03,CMCM07vf-129/1,Switch
8912,SGA03,CMC07VF-150,Switch
8913,SGA03,SGA03VS-127,Switch
8914,SGA03,SGA03VS-109,Switch
8915,SGA03,CMC07VF-109,Switch
8916,SGA03,SGA03F-152,Switch
8917,SGA03,SGA03VF-130,Switch
8918,SGA03,CMC07VF-151,Switch
8919,SGA03,CMC07VF-136/1,Switch
8920,SGA03,CMC07VF-110,Switch
8921,SGA03,CMC07VF-133,Switch
8922,SGA03,SGA03VF-173,Switch
8923,SGA03,SGA03VS-101,Switch
8924,SGA03,CMC07VF-148/1,Switch
8925,SGA03,SGA03VF-148,Switch
8926,SGA03,SGA03VS-113,Switch
8927,SGA03,SGA03VF-142,Switch
8928,SGA03,CMC07VF-114,Switch
8929,SGA03,CMC07VF-160,Switch
8930,SGA03,SGA03VS-128,Switch
8931,SGA03,SGA03VS-115,Switch
8932,SGA03,SGA03VF-106,Switch
8933,SGA03,CMC07VF-141,Switch
8934,SGA03,SGA03VS-103,Switch
8935,SGA03,CMC07VF-111,Switch
8936,SGA03,SGA03VF-190,Switch
8937,SGA03,SGA03VS-131,Switch
8938,SGA03,SGA03VS-111,Switch
8939,SGA03,CMC07VF-156,Switch
8940,SGA03,SGA03VS-102,Switch
8941,SGA03,SGA03VS-120,Switch
8942,SGA03,CMC07VF-102,Switch
8943,SGA03,SGA03VS-901,Switch
8944,SGA03,CMC07VF-129,Switch
8945,SGA03,CMC07VF-706,Switch
8946,SGA03,CMC07VF-117/1,Switch
8947,SGA03,SGA03VF-144,Switch
8948,SGA03,CMC07VF-105/1,Switch
8949,SGA03,CMC07VF-148,Switch
8950,SGA03,CMC07VF-136,Switch
8951,SGA03,CMC07VF-119,Switch
8952,SGA03,SGA03VS-129,Switch
8953,SGA03,SGA03VS-903,Switch
8954,SGA03,SGA03VS-122,Switch
8955,SGA03,CMC07VF-127,Switch
8956,SGA03,SGA03VS-108,Switch
8957,SGA03,CMC07VF-141/1,Switch
8958,SGA03,SGA03VF-143,Switch
8959,SGA03,SGA03VS-904,Switch
8960,SGA03,CMC07VF-134,Switch
8961,SGA03,CMC07VF-706/1,Switch
8962,SGA03,CMC07VF-131,Switch
8963,SGA03,CMC07VF-138,Switch
8964,SGA03,CMC07VF-123/1,Switch
8965,SGA03,CMC07VF-146,Switch
8966,MEA08,MEA08VF-111,Switch
8967,MEA08,MEA08VF-105,Switch
8968,MEA08,MEA08VF-110,Switch
8969,MEA08,MEA08VF-701,Switch
8970,MEA08,MEA08VS-101,Switch
8971,MEA08,MEA08VF-107,Switch
8972,MEA08,MEA08VF-104,Switch
8973,MEA08,MEA08VF-101,Switch
8974,MEA08,MEA08VF-109,Switch
8975,MEA08,MEA08VF-106,Switch
8976,MEA08,MEA08VF-108,Switch
8977,MEA08,MEA08VF-103,Switch
8978,MEA08,MEA08VF-102,Switch
8979,MEA08,MEA08VF-703,Switch
8980,MEA08,MEA08VF-702,Switch
8981,MEA08,MEA08VS-106,Switch
8982,MEA08,MEA08VS-102,Switch
8983,MEA08,MEA08VS-109,Switch
8984,MEA08,MEA08VS-103,Switch
8985,MEA08,MEA08VS-104,Switch
8986,MEA08,MEA08VS-107,Switch
8987,MEA08,MEA08VS-105,Switch
8988,WPA04,WPA08VS-103,Switch
8989,WPA04,WPA04F-01,Switch
8990,WPA04,WPA04F-16,Switch
8991,WPA04,WPA04VS-103,Switch
8992,WPA04,WPA04VS-104,Switch
8993,WPA04,WPA04F-08,Switch
8994,WPA04,WPA04F-19/1,Switch
8995,WPA04,WPA04VS-105,Switch
8996,WPA04,WPA04F-11,Switch
8997,WPA04,WPA04F-15,Switch
8998,WPA04,WPA04F-07/1,Switch
8999,WPA04,WPA04F-05,Switch
9000,WPA04,WPA04F-07,Switch
9001,WPA04,WPA04F-02,Switch
9002,WPA04,WPA04F-12,Switch
9003,WPA04,WPA04F-03,Switch
9004,WPA04,WPA04F-08/01,Switch
9005,WPA04,WPA04F-14,Switch
9006,WPA04,WPA04F-04,Switch
9007,WPA04,WPA04F-13/01,Switch
9008,WPA04,WPA04VS-102,Switch
9009,WPA04,WPA04F-10,Switch
9010,WPA04,WPA04F-13,Switch
9011,WPA04,WPA04F-01/1,Switch
9012,WPA04,WPA04F-06,Switch
9013,WPA04,WPA04F-09,Switch
9014,WPA04,WPA04F-06/1,Switch
9015,WPA04,WPA04VS-101,Switch
9016,WPA04,WPA04F-21/1,Switch
9017,WPA04,WPA04VF-710,Switch
9018,WPA04,WPA04VF-140,Switch
9019,WPA04,WPA04VF-153,Switch
9020,WPA04,WPA04VF-707,Switch
9021,WPA04,WPA04VF-139,Switch
9022,WPA04,WPA04VF-152,Switch
9023,WPA04,WPA04VF-V151,Switch
9024,WPA04,WPA04VF-150,Switch
9025,WPA04,WPA04VF-149,Switch
9026,WPA04,WPA04VF-138,Switch
9027,WPA04,WPA04VF-137,Switch
9028,WPA04,WPA04VF-148,Switch
9029,WPA04,WPA04VF-136,Switch
9030,WPA04,WPA04VF-135,Switch
9031,WPA04,WPA04VF-147,Switch
9032,WPA04,WPA04VF-146,Switch
9033,WPA04,WPA04VF-145,Switch
9034,WPA04,WPA04VF-144,Switch
9035,WPA04,WPA04VF-134,Switch
9036,WPA04,WPA04VF-133,Switch
9037,WPA04,WPA04VF-706,Switch
9038,WPA04,WPA04VF-132,Switch
9039,WPA04,WPA04VF-131,Switch
9040,WPA04,WPA04VF-705,Switch
9041,WPA04,WPA04VF-143,Switch
9042,WPA04,WPA04VF-709,Switch
9043,WPA04,WPA04VF-142,Switch
9044,WPA04,WPA04VF-141,Switch
9045,WPA04,WPA04VF-129,Switch
9046,WPA04,WPA04VF-128,Switch
9047,WPA04,WPA04VS-106,Switch
9048,WPA04,WPA04VF-708,Switch
9049,CRB10,CRB10VF-101,Switch
9050,CRB10,CRB10VS-704,Switch
9051,CRB10,CRB10VS-703,Switch
9052,CRB10,CRB10VF-702,Switch
9053,CRB10,CRB10VF-701,Switch
9054,CRB10,CRB10VF-102,Switch
9055,CRB10,CRB10VS-101,Switch
9056,CRB10,CRB10VF-105,Switch
9057,CRB10,CRB10VF-115,Switch
9058,CRB10,CRB10VF-114,Switch
9059,CRB10,CRB10VF-112,Switch
9060,CRB10,CRB10VF-109,Switch
9061,CRB10,CRB10VS-701,Switch
9062,CRB10,CRB10F-104,Switch
9063,CRB10,CRB10VF-118,Switch
9064,CRB10,CRB10VF-103,Switch
9065,CRB10,CRB10VF-111,Switch
9066,CRB10,CRB10VF-117,Switch
9067,CRB10,CRB10VF-106,Switch
9068,CRB10,CRB10VS-702,Switch
9069,CRB10,CRB10VF-116,Switch
9070,CRB10,CRB10VF-108,Switch
9071,CRB10,CRB10VF-0701,Switch
9072,CRB10,CRB10VF-110,Switch
9073,CRB10,CRB10VS-105,Switch
9074,CRB10,CRB10VS-103,Switch
9075,CRB10,CRB10VS-104,Switch
9076,CRB10,CRB10VF-113,Switch
9077,CRB10,CRB10VS-102,Switch
9078,CRB10,CRB10VF-107,Switch
9079,CRB10,CRB10VF-119,Switch
9080,CRB10,CRB10VF-131,Switch
9081,CRB10,CRB10VF-123,Switch
9082,CRB10,CRB10VF-128,Switch
9083,CRB10,CRB10VF-122,Switch
9084,CRB10,CRB10VF-129,Switch
9085,CRB10,CRB10VF-120,Switch
9086,CRB10,CRB10VF-130,Switch
9087,CRB10,CRB10VF-127,Switch
9088,CRB10,CRB10VF-121,Switch
9089,CRB10,CRB10VF-125,Switch
9090,CRB10,CRB10VF-126,Switch
9091,NIU04,NIU04VS-03,Switch
9092,NIU04,NIU04VS-02,Switch
9093,CMB07,CMB07VF-701,Switch
9094,CMB07,CMB07VS-102,Switch
9095,CMB07,CMB07VS-702,Switch
9096,CMB07,CMB07VS-107,Switch
9097,CMB07,CMB07VS-101,Switch
9098,CMB07,CMD07VF-105,Switch
9099,CMB07,CMB07VF-105,Switch
9100,CMB07,CMD07VF-104,Switch
9101,CMB07,CMB07VS-104,Switch
9102,CMB07,CMB07VS-106,Switch
9103,CMB07,CMB07F-09,Switch
9104,CMB07,CMD07VF-103,Switch
9105,CMB07,CMB07VS-105,Switch
9106,CMB07,CMD07VF-108,Switch
9107,CMB07,CMB07F-06,Switch
9108,CMB07,CMD07VF-101,Switch
9109,CMB07,CMB07VS-701,Switch
9110,CMB07,CMB07F-07,Switch
9111,CMB07,CMB07VS-03,Switch
9112,CMB07,CMB07VS-02,Switch
9113,CMB07,CMB07F-103/1,Switch
9114,CMB07,CMB07VS-110,Switch
9115,CMB07,CMB07VS-109,Switch
9116,CMB07,CMB07VS-111,Switch
9117,CMB07,CMB07VS-108,Switch
9118,CMB07,CMB07VF-107,Switch
9119,CMB07,CMB07VF-XXX,Switch
9120,CMB07,CMB07VF-103,Switch
9121,CMB07,CMB07VF-XXX/1,Switch
9122,CMB07,CMB07VF-XXX/4,Switch
9123,MAA01,MAA01F-02/2,Switch
9124,MAA01,MAA01F-07,Switch
9125,MAA01,MAA01F-04/1,Switch
9126,MAA01,MAA01S-05,Switch
9127,MAA01,MAA01F-05/2,Switch
9128,MAA01,MAA01F-10,Switch
9129,MAA01,MAA01F-05,Switch
9130,MAA01,MAA01F-04,Switch
9131,MAA01,MAA01F-05/1,Switch
9132,MAA01,MAA01S-06,Switch
9133,MAA01,MAA01F-06/3,Switch
9134,MAA01,MAA01F-11,Switch
9135,MAA01,MAA01F-06/2,Switch
9136,MAA01,MAA01F-06,Switch
9137,MAA01,MAA01F-03/1,Switch
9138,MAA01,MAA01S-02,Switch
9139,MAA01,MAA01F-02/3,Switch
9140,MAA01,MAA01F-09,Switch
9141,MAA01,MAA01F-13/1,Switch
9142,MAA01,MAA01F-13,Switch
9143,MAA01,MAA01F-05/3,Switch
9144,MAA01,MAA01F-02,Switch
9145,MAA01,MAA01F-03,Switch
9146,MAA01,MAA01F-01,Switch
9147,MAA01,MAA01S-04,Switch
9148,MAA01,XXX77F-777581,Switch
9149,MAA01,MAA01F-01/1,Switch
9150,MAA01,MSR05F-125364,Switch
9151,MAA01,MAA01F-000356,Switch
9152,MAA01,MAA04S-09,Switch
9153,CSA03,CSA03VS-101,Switch
9154,BGA03,BGA03VF-102,Switch
9155,BGA03,PAS02VS-105,Switch
9156,MRM03,MRM03VF-107,Switch
9157,MRM03,MRM03VF-106,Switch
9158,MRM03,MRM03VF-108,Switch
9159,MRM03,MRM03VS-109,Switch
9160,MRM03,MRM03VS-101,Switch
9161,MRM03,MRM03VF-102,Switch
9162,MRM03,MRM03VS-107,Switch
9163,MRM03,MRM03VS-102,Switch
9164,MRM03,MRM03VS-108,Switch
9165,MRM03,MRM03VF-101,Switch
9166,MRM03,MRM03VS-105,Switch
9167,MRM03,MRM03VS-104,Switch
9168,MRM03,MRM03VS-103,Switch
9169,MRM03,MRM03VF-701,Switch
9170,MRM03,MRM03VF-103,Switch
9171,MRM03,MRM03VF-105,Switch
9172,MRM03,MRM03VS-701,Switch
9173,MRM03,MRM03VS-111,Switch
9174,MRM03,MRM03VS-110,Switch
9175,MRM03,MRM03VF-102/1,Switch
9176,MRM03,MRM03VS-106,Switch
9177,LNC10,LNC10VF-701,Switch
9178,LNC10,LNC10VF-708,Switch
9179,LNC10,LNC10VF-705,Switch
9180,LNC10,LNC10VS-101,Switch
9181,LNC10,LNC10VF-706,Switch
9182,LNC10,LNC10VF-710,Switch
9183,LNC10,LNC10VF-709,Switch
9184,LNC10,LNC10VF-707,Switch
9185,LNC10,LNC10VF-704,Switch
9186,LNC10,NC10VF-703,Switch
9187,LNC10,LNC10VF-702,Switch
9188,LNC10,LNC10VS-109,Switch
9189,LNC10,LNC10VS-108,Switch
9190,LNC10,NIC10VS-106,Switch
9191,CMA03,CMA03VS-103,Switch
9192,CMA03,CMA03VS-101,Switch
9193,CMA03,CMA03F-01,Switch
9194,CMA03,CMA03F-05/1,Switch
9195,CMA03,CMA03F-01/1,Switch
9196,CMA03,CMA03F-05/2,Switch
9197,CMA03,CMA03F-06,Switch
9198,CMA03,CMA03F-03,Switch
9199,CMA03,CMA03F-08,Switch
9200,CMA03,CMA03F-04,Switch
9201,CMA03,CMA03VS-108,Switch
9202,CMA03,CMA03VS-601,Switch
9203,CMA03,CMA03VS-105,Switch
9204,CMA03,CMA03VS-102,Switch
9205,CMA03,CMA03VS-104,Switch
9206,CMA03,CMA03VS-106,Switch
9207,CMA03,CMA03VS-107,Switch
9208,CMA03,CMA03VS-109,Switch
9209,CMA03,CMA03F-02,Switch
9210,CMA03,CMA05VS-103,Switch
9211,LNB04,LNB04VS-101,Switch
9212,LNB04,LNB04VF-112,Switch
9213,LNB04,XXX77F-775555,Switch
9214,LNB04,LNB05F-03,Switch
9215,LNB04,LNB04VS-777,Switch
9216,LNB04,XXX77F-779999,Switch
9217,LNB04,LNB04VS-108,Switch
9218,LNB04,LNB04VS-110,Switch
9219,LNB04,LNB04F-113,Switch
9220,LPA09,LPA09VF-101/03,Switch
9221,LPA09,LPA09VF-104,Switch
9222,LPA09,LPA09VF-101,Switch
9223,LPA09,LPA09VF-111,Switch
9224,LPA09,LPA09VF-110,Switch
9225,LPA09,LPA09VF-101/02,Switch
9226,LPA09,LPA09VF-101/01,Switch
9227,LPA09,LPA09VF-106,Switch
9228,LPA09,LPA09VF-105,Switch
9229,LPA09,LPA09VF-119,Switch
9230,LPA09,LPA09VF-116,Switch
9231,LPA09,LPA09VF-112,Switch
9232,LPA09,LPA09VF-115,Switch
9233,LPA09,LPA09VF-107,Switch
9234,LPA09,LPA09VF-117,Switch
9235,LPA09,LPA09VF-102,Switch
9236,LPA09,LPA09VF-118,Switch
9237,LPA09,LPA09VF-120,Switch
9238,LPA09,LPA09VF-103,Switch
9239,LPA09,LPA09VF-114,Switch
9240,LPA09,LPA09VF-113,Switch
9241,LPA09,LPA09VF-101/04,Switch
9242,LPA09,LPA09VF-108,Switch
9243,LPA09,LPA09VF-121,Switch
9244,LPA09,LPA09VS-03,Switch
9245,LPA09,LPA09VS-02,Switch
9246,LPA09,XXX77F-777788,Switch
9247,LPA09,LPA09VS-601,Switch
9248,LPA09,LPA09VS-117,Switch
9249,LPA09,LPA09VS-116,Switch
9250,LPA09,LPA09VS-110,Switch
9251,LPA09,LPA09VS-105,Switch
9252,LPA09,LPA09VS-107,Switch
9253,LPA09,LPA09VS-106,Switch
9254,LPA09,LPA09VS-111,Switch
9255,LPA09,LPA09VS-104,Switch
9256,LPA09,LPA09VS-108,Switch
9257,LPA09,LPA09VS-103,Switch
9258,LPA09,LPA09VS-109,Switch
9259,LPA09,LPA09VS-115,Switch
9260,LPA09,LPA09VS-102,Switch
9261,LPA09,LPA09VS-114,Switch
9262,LPA09,LPA09VS-112,Switch
9263,LPA09,LPA09VF-109,Switch
9264,LPA09,LPA09VS-113,Switch
9265,PAS05,PAS05VS-101,Switch
9266,PAS05,PAS05VF-112,Switch
9267,PAS05,PAS05VF-118,Switch
9268,PAS05,LNC02VF-104,Switch
9269,PAS05,PAS05VF-105,Switch
9270,PAS05,LNC01F-06,Switch
9271,PAS05,PAS05VF-112/4,Switch
9272,PAS05,LNC02F-03,Switch
9273,PAS05,PAS05VF-113,Switch
9274,PAS05,PAS05VF-109,Switch
9275,PAS05,PAS05VF-110,Switch
9276,PAS05,PAS05VF-107,Switch
9277,PAS05,PAS05VF-104,Switch
9278,PAS05,LNC02VF-103,Switch
9279,PAS05,PAS05VF-101,Switch
9280,PAS05,PAS05VS-111,Switch
9281,PAS05,PAS05VF-111,Switch
9282,PAS05,LNA03VF-113,Switch
9283,PAS05,PAS05VF-114,Switch
9284,PAS05,PAS05VF-114/2,Switch
9285,PAS05,LNA03VF-112,Switch
9286,PAS05,PAS05VF-117,Switch
9287,PAS05,PAS05VF-102,Switch
9288,PAS05,LNA03VF-114,Switch
9289,PAS05,PAS05VF-106,Switch
9290,PAS05,PAS05VF-115,Switch
9291,PAS05,PAS05VF-108,Switch
9292,PAS05,PAS05VF-116,Switch
9293,PAS05,PAS05F-101/1,Switch
9294,PAS05,PAS05VS-105,Switch
9295,PAS05,PAS05F-124,Switch
9296,PAS05,PAS05F-110/1,Switch
9297,PAS05,PAS05F-110/2,Switch
9298,PAS05,PAS05VF-110/3,Switch
9299,PAS05,PAS05VF-205,Switch
9300,PAS05,PAS05F-203,Switch
9301,PAS05,PAS05F-114/1,Switch
9302,PAS05,PAS05F-112/3,Switch
9303,PAS05,PAS05F-112/5,Switch
9304,PAS05,PAS05VS-108,Switch
9305,PAS05,PAS05VS-107,Switch
9306,PAS05,PAS05VS-106,Switch
9307,PAS05,PAS05VS-102,Switch
9308,PAS05,PAS05VS-104,Switch
9309,PAS05,PAS05VS-110,Switch
9310,PAS05,PAS05VS-109,Switch
9311,PAS05,PAS05F-114/3,Switch
9312,FAA04,FAA04VF-102,Switch
9313,FAA04,FAA04VF-701,Switch
9314,FAA04,FAA04VS-106,Switch
9315,FAA04,FAA05VS-103,Switch
9316,FAA04,FAA04VS-105,Switch
9317,FAA04,FAA04VS-102,Switch
9318,FAA04,FAA04VS-103,Switch
9319,FAA04,FAA04VS-104,Switch
9320,FAA04,FAA04VS-101,Switch
9321,FAA04,FAA04VF-101,Switch
9322,FAA04,FAA04VF-702,Switch
9323,FAA04,FAA04VF-703,Switch
9324,FAA04,FAA04VF-103,Switch
9325,FAA04,FAA04VF-104,Switch
9326,FAA04,FAA04VF-105,Switch
9327,FAA04,FAA04VF-112,Switch
9328,FAA04,FAA04VF-109,Switch
9329,FAA04,FAA04VF-111,Switch
9330,FAA04,FAA04VF-108,Switch
9331,FAA04,FAA04VF-110,Switch
9332,FAA04,FAA04VF-107,Switch
9333,FAA04,FAA04VF-106,Switch
9334,FAA04,FAA04VF-115,Switch
9335,FAA04,FAA04VF-113,Switch
9336,FAA04,FAA04VF-114,Switch
9337,MLA02,MLA02F-15,Switch
9338,MLA02,MLA02F-16,Switch
9339,MLA02,MLA02VS-106,Switch
9340,MLA02,MLA02VS-101,Switch
9341,MLA02,MLA02VS-107,Switch
9342,MLA02,MLA02VF-112,Switch
9343,MLA02,MLA02VF-709,Switch
9344,MLA02,MLA02VF-114,Switch
9345,MLA02,MLA02VF-115,Switch
9346,MLA02,MLA02VF-710,Switch
9347,MLA02,CRA02VF-111,Switch
9348,MLA02,MLA02VF-113,Switch
9349,CUN08,CUN08S-01,Switch
9350,FAA09,FAA09VF-101,Switch
9351,FAA09,FAA09VF-102,Switch
9352,FAA09,FAA09VF-103,Switch
9353,FAA09,FAA09VF-105,Switch
9354,FAA09,FAA09VF-107,Switch
9355,FAA09,FAA09VF-108,Switch
9356,FAA09,FAA09VF-110,Switch
9357,FAA09,FAA09VF-149,Switch
9358,FAA09,FAA09VF-133,Switch
9359,FAA09,FAA09VF-132,Switch
9360,FAA09,FAA09VF-131,Switch
9361,FAA09,FAA09VF-113,Switch
9362,FAA09,FAA09VF-116,Switch
9363,FAA09,FAA09VF-106,Switch
9364,FAA09,FAA09VF-706,Switch
9365,FAA09,FAA09VF-121,Switch
9366,FAA09,FAA09VF-707,Switch
9367,FAA09,FAA09VF-710,Switch
9368,FAA09,FAA09VF-115,Switch
9369,FAA09,FAA09VF-114,Switch
9370,FAA09,FAA09VF-112,Switch
9371,FAA09,FAA09VF-125,Switch
9372,FAA09,FAA09VF-135,Switch
9373,FAA09,FAA09VF-134,Switch
9374,FAA09,FAA09VF-130,Switch
9375,FAA09,FAA09VF-123,Switch
9376,FAA09,FAA09VF-124,Switch
9377,FAA09,FAA09VF-118,Switch
9378,FAA09,FAA09VF-122,Switch
9379,FAA09,FAA09VF-120,Switch
9380,FAA09,FAA09VF-119,Switch
9381,FAA09,FAA09VF-153,Switch
9382,FAA09,FAA09VF-150,Switch
9383,FAA09,FAA09VF-148,Switch
9384,FAA09,FAA09VF-146,Switch
9385,FAA09,FAA09VF-140,Switch
9386,FAA09,FAA09VF-137,Switch
9387,FAA09,FAA09VF-136,Switch
9388,FAA09,FAA09VF-143,Switch
9389,FAA09,FAA09VF-141,Switch
9390,FAA09,FAA09VF-142,Switch
9391,FAA09,FAA09VF-129,Switch
9392,FAA09,FAA09VF-111,Switch
9393,FAA09,FAA09VF-151,Switch
9394,FAA09,FAA09VF-117,Switch
9395,FAA09,FAA09F-VF-115,Switch
9396,FAA09,FAA09VF-152,Switch
9397,FAA09,FAA09VF-147,Switch
9398,FAA09,FAA09VF-712,Switch
9399,FAA09,FAA09VF-145,Switch
9400,FAA09,FAA09VF-711,Switch
9401,FAA09,FAA09VF-139,Switch
9402,FAA09,FAA09VF-144,Switch
9403,FAA09,FAA09VF-138,Switch
9404,FAA09,FAA09VF-709,Switch
9405,FAA09,FAA09VF-128,Switch
9406,FAA09,FAA09VF-127,Switch
9407,FAA09,FAA09VF-126,Switch
9408,FAA09,FAA09VF-708,Switch
9409,FAA09,FAA09VF-705,Switch
9410,FAA09,FAA09VF-704,Switch
9411,FAA09,FAA09VF-109,Switch
9412,FAA09,FAA09VF-703,Switch
9413,FAA09,FAA09VF-702,Switch
9414,FAA09,FAA09VF-701,Switch
9415,FAA09,FAA09VF-104,Switch
9416,FAA09,FAA09F-0002,Switch
9417,FAA09,FAA09F-0001,Switch
9418,FAA09,FAA09VS-110,Switch
9419,FAA09,FAA09VS-115,Switch
9420,FAA09,FAA09VS-114,Switch
9421,FAA09,FAA09VS-113,Switch
9422,FAA09,FAA09VS-108,Switch
9423,FAA09,FAA09VS-107,Switch
9424,FAA09,FAA09VS-106,Switch
9425,FAA09,FAA09VS-105,Switch
9426,FAA09,FAA09VS-109,Switch
9427,FAA09,FAA10VS-102,Switch
9428,FAA09,FAA09VS-102,Switch
9429,FAA09,FAA09VS-103,Switch
9430,FAA09,FAA09VS-101,Switch
9431,DKA06,DKA01VF-110/01,Switch
9432,DKA06,DKA01VS-116,Switch
9433,DKA06,DKA01VF-104,Switch
9434,DKA06,DKA01VF-110,Switch
9435,DKA06,DKA06VS-101,Switch
9436,DKA06,DKA01VF-106,Switch
9437,DKA06,DKA01VF-105/05,Switch
9438,DKA06,DKA01VF-105/04,Switch
9439,DKA06,DKA01VF-103,Switch
9440,DKA06,DKA01VF-103/02,Switch
9441,DKA06,DKA01VF-105/03,Switch
9442,DKA06,DKA01VS-111,Switch
9443,DKA06,DKA01VF-105,Switch
9444,DKA06,DKA01VF-103/03,Switch
9445,DKA06,DKA01VF-103/01,Switch
9446,DKA06,DKA01VF-109,Switch
9447,DKA06,DKA01VS-110,Switch
9448,DKA06,DKA01VF-107,Switch
9449,DKA06,DKA01VF-105/01,Switch
9450,DKA06,DKA01VF-102,Switch
9451,DKA06,DKA01VS-102,Switch
9452,DKA06,DKA01VF-108/01,Switch
9453,DKA06,DKA01VS-114,Switch
9454,DKA06,DKA01VS-113,Switch
9455,DKA06,DKA01VF-108,Switch
9456,DKA06,DKA01VF-110/02,Switch
9457,DKA06,DKA01VF-111,Switch
9458,DKA06,DKA01VS-106,Switch
9459,DKA06,DKA01VF-107/02,Switch
9460,DKA06,DKA01VF-105/02,Switch
9461,DKA06,DKA01VS-105,Switch
9462,DKA06,DKA01VF-107/04,Switch
9463,DKA06,DKA01VS-112,Switch
9464,DKA06,DKA01VS-115,Switch
9465,DKA06,DKA01VF-111/01,Switch
9466,DKA06,DKA01VF-107/03,Switch
9467,DKA06,DKA03VS-107,Switch
9468,DKA06,DKA03VS-103,Switch
9469,DKA06,DKA01VF-107/01,Switch
9470,DKA06,DKA01VF-108/02,Switch
9471,DKA06,DKA01VF-107/05,Switch
9472,DKA06,DKA01VS-109,Switch
9473,NIU05,NIU05VS-03,Switch
9474,NIU05,NIU05VS-02,Switch
9475,NIU05,NIB09VS-103,Switch
9476,NIU05,LNC09F-02,Switch
9477,NIU05,NIB09VS-702,Switch
9478,NIU05,NIB05VS-701,Switch
9479,NIU05,NIB02VF-704,Switch
9480,NIU05,NIB02VF-706,Switch
9481,NIU05,NIB02VS-702,Switch
9482,NIU05,NIB09VS-701,Switch
9483,NIU05,NIB09VF-702,Switch
9484,MFU02,MFU2VS-01,Switch
9485,CMD09,CMD09ATS-901P,Switch
9486,CMD09,CMD09ATS-901R,Switch
9487,CMD09,CMD09VS-703,Switch
9488,CMD09,CMD09VS-702,Switch
9489,CMD09,CMD09VS-701,Switch
9490,CMD09,CMD10F-05,Switch
9491,CMD09,CMD10F-09,Switch
9492,CMD09,CMD09VS-101,Switch
9493,CMD09,CMD04VF-105,Switch
9494,CMD09,CMD04VF-104,Switch
9495,CMD09,CMD10F-04,Switch
9496,LPA03,LPA03VS-109,Switch
9497,LPA03,LPA03VF-105,Switch
9498,LPA03,LPA03VF-106,Switch
9499,LPA03,LPA03VF-104,Switch
9500,LPA03,LPA03VF-103,Switch
9501,LPA03,LPA03VF-101,Switch
9502,LPA03,LPA03VF-102,Switch
9503,LPA03,LPA03VS-605,Switch
9504,LPA03,LPA03VS-03,Switch
9505,LPA03,LPA03VS-02,Switch
9506,LPA03,LPA05VS-110,Switch
9507,LPA03,LPA03VS-606,Switch
9508,LPA03,LPA03VS-604,Switch
9509,LPA03,LPA03VS-113,Switch
9510,LPA03,LPA03VS-112,Switch
